Trained On,Tested On,Model,Accuracy,,,
b1000d10.csv,b1000d30.csv,LinearSVC(),0.766666667,,,
b1000d10.csv,b100d10.csv,LinearSVC(),0.505185185,,,
b1000d10.csv,b100d100.csv,LinearSVC(),0.495555556,,,
b1000d10.csv,b100d30.csv,LinearSVC(),0.644074074,,,
b1000d10.csv,b5000d10.csv,LinearSVC(),0.790740741,,,
b1000d10.csv,b5000d100.csv,LinearSVC(),0.636296296,,,
b1000d10.csv,b5000d30.csv,LinearSVC(),0.8,,,
b1000d100.csv,b1000d10.csv,LinearSVC(),0.677037037,,,
b1000d100.csv,b1000d30.csv,LinearSVC(),0.815925926,,,
b1000d100.csv,b100d10.csv,LinearSVC(),0.563703704,,,
b1000d100.csv,b100d100.csv,LinearSVC(),0.66,,,
b1000d100.csv,b100d30.csv,LinearSVC(),0.547407407,,,
b1000d100.csv,b5000d10.csv,LinearSVC(),0.671481481,,,
b1000d100.csv,b5000d100.csv,LinearSVC(),0.851851852,,,
b1000d100.csv,b5000d30.csv,LinearSVC(),0.764444444,,,
b1000d30.csv,b1000d10.csv,LinearSVC(),0.672592593,,,
b1000d30.csv,b1000d100.csv,LinearSVC(),0.871851852,,,
b1000d30.csv,b100d10.csv,LinearSVC(),0.549259259,,,
b1000d30.csv,b100d100.csv,LinearSVC(),0.647407407,,,
b1000d30.csv,b100d30.csv,LinearSVC(),0.638888889,,,
b1000d30.csv,b5000d10.csv,LinearSVC(),0.785555556,,,
b1000d30.csv,b5000d100.csv,LinearSVC(),0.851111111,,,
b1000d30.csv,b5000d30.csv,LinearSVC(),0.872962963,,,
b100d10.csv,b1000d10.csv,LinearSVC(),0.659259259,,,
b100d10.csv,b1000d100.csv,LinearSVC(),0.489259259,,,
b100d10.csv,b1000d30.csv,LinearSVC(),0.49037037,,,
b100d10.csv,b100d100.csv,LinearSVC(),0.651111111,,,
b100d10.csv,b100d30.csv,LinearSVC(),0.647777778,,,
b100d10.csv,b5000d10.csv,LinearSVC(),0.558888889,,,
b100d10.csv,b5000d100.csv,LinearSVC(),0.425925926,,,
b100d10.csv,b5000d30.csv,LinearSVC(),0.426666667,,,
b100d100.csv,b1000d10.csv,LinearSVC(),0.434444444,,,
b100d100.csv,b1000d100.csv,LinearSVC(),0.846666667,,,
b100d100.csv,b1000d30.csv,LinearSVC(),0.582222222,,,
b100d100.csv,b100d10.csv,LinearSVC(),0.424814815,,,
b100d100.csv,b100d30.csv,LinearSVC(),0.715185185,,,
b100d100.csv,b5000d10.csv,LinearSVC(),0.419259259,,,
b100d100.csv,b5000d100.csv,LinearSVC(),0.83037037,,,
b100d100.csv,b5000d30.csv,LinearSVC(),0.562592593,,,
b100d30.csv,b1000d10.csv,LinearSVC(),0.563703704,,,
b100d30.csv,b1000d100.csv,LinearSVC(),0.588518519,,,
b100d30.csv,b1000d30.csv,LinearSVC(),0.355555556,,,
b100d30.csv,b100d10.csv,LinearSVC(),0.418148148,,,
b100d30.csv,b100d100.csv,LinearSVC(),0.802592593,,,
b100d30.csv,b5000d10.csv,LinearSVC(),0.408518519,,,
b100d30.csv,b5000d100.csv,LinearSVC(),0.594444444,,,
b100d30.csv,b5000d30.csv,LinearSVC(),0.313333333,,,
b5000d10.csv,b1000d10.csv,LinearSVC(),0.837407407,,,
b5000d10.csv,b1000d100.csv,LinearSVC(),0.661851852,,,
b5000d10.csv,b1000d30.csv,LinearSVC(),0.818888889,,,
b5000d10.csv,b100d10.csv,LinearSVC(),0.645555556,,,
b5000d10.csv,b100d100.csv,LinearSVC(),0.438518519,,,
b5000d10.csv,b100d30.csv,LinearSVC(),0.713333333,,,
b5000d10.csv,b5000d100.csv,LinearSVC(),0.640740741,,,
b5000d10.csv,b5000d30.csv,LinearSVC(),0.817037037,,,
b5000d100.csv,b1000d10.csv,LinearSVC(),0.700740741,,,
b5000d100.csv,b1000d100.csv,LinearSVC(),0.866666667,,,
b5000d100.csv,b1000d30.csv,LinearSVC(),0.818518519,,,
b5000d100.csv,b100d10.csv,LinearSVC(),0.562222222,,,
b5000d100.csv,b100d100.csv,LinearSVC(),0.650740741,,,
b5000d100.csv,b100d30.csv,LinearSVC(),0.55,,,
b5000d100.csv,b5000d10.csv,LinearSVC(),0.721851852,,,
b5000d100.csv,b5000d30.csv,LinearSVC(),0.781481481,,,
b5000d30.csv,b1000d10.csv,LinearSVC(),0.654074074,,,
b5000d30.csv,b1000d100.csv,LinearSVC(),0.872962963,,,
b5000d30.csv,b1000d30.csv,LinearSVC(),0.847777778,,,
b5000d30.csv,b100d10.csv,LinearSVC(),0.473333333,,,
b5000d30.csv,b100d100.csv,LinearSVC(),0.627407407,,,
b5000d30.csv,b100d30.csv,LinearSVC(),0.602962963,,,
b5000d30.csv,b5000d10.csv,LinearSVC(),0.817407407,,,
b5000d30.csv,b5000d100.csv,LinearSVC(),0.859259259,,,
b1000d10.csv,b1000d100.csv,MLPClassifier(),0.803333333,,,
b1000d10.csv,b1000d30.csv,MLPClassifier(),0.766666667,,,
b1000d10.csv,b100d10.csv,MLPClassifier(),0.561481481,,,
b1000d10.csv,b100d100.csv,MLPClassifier(),0.663333333,,,
b1000d10.csv,b100d30.csv,MLPClassifier(),0.675185185,,,
b1000d10.csv,b5000d10.csv,MLPClassifier(),0.807407407,,,
b1000d10.csv,b5000d100.csv,MLPClassifier(),0.802962963,,,
b1000d10.csv,b5000d30.csv,MLPClassifier(),0.787407407,,,
b1000d100.csv,b1000d10.csv,MLPClassifier(),0.687407407,,,
b1000d100.csv,b1000d30.csv,MLPClassifier(),0.821481481,,,
b1000d100.csv,b100d10.csv,MLPClassifier(),0.658888889,,,
b1000d100.csv,b100d100.csv,MLPClassifier(),0.653333333,,,
b1000d100.csv,b100d30.csv,MLPClassifier(),0.563703704,,,
b1000d100.csv,b5000d10.csv,MLPClassifier(),0.72962963,,,
b1000d100.csv,b5000d100.csv,MLPClassifier(),0.866296296,,,
b1000d100.csv,b5000d30.csv,MLPClassifier(),0.774814815,,,
b1000d30.csv,b1000d10.csv,MLPClassifier(),0.645925926,,,
b1000d30.csv,b1000d100.csv,MLPClassifier(),0.795555556,,,
b1000d30.csv,b100d10.csv,MLPClassifier(),0.516666667,,,
b1000d30.csv,b100d100.csv,MLPClassifier(),0.597777778,,,
b1000d30.csv,b100d30.csv,MLPClassifier(),0.59,,,
b1000d30.csv,b5000d10.csv,MLPClassifier(),0.787037037,,,
b1000d30.csv,b5000d100.csv,MLPClassifier(),0.745925926,,,
b1000d30.csv,b5000d30.csv,MLPClassifier(),0.881851852,,,
b100d10.csv,b1000d10.csv,MLPClassifier(),0.624074074,,,
